Journal of CO2 Utilization,http://www.sciencedirect.com/science/journal/22129820
Journal of Coatings Technology and Research,http://link.springer.com/journal/11998
Journal of Colloid and Interface Science,http://www.sciencedirect.com/science/journal/00219797
Journal of Computational and Applied Mathematics,http://www.sciencedirect.com/science/journal/03770427
Journal of Computational Physics,http://www.sciencedirect.com/science/journal/00219991
Journal of Computational Science,http://www.sciencedirect.com/science/journal/18777503
Journal of Computer-Aided Molecular Design,http://link.springer.com/journal/10822
Journal of Constructional Steel Research,http://www.sciencedirect.com/science/journal/0143974X
Journal of Contemporary Physics (Armenian Academy of Sciences),http://link.springer.com/journal/11958
Journal of Crystal Growth,http://www.sciencedirect.com/science/journal/00220248
Journal of Cultural Heritage,http://www.sciencedirect.com/science/journal/12962074
Journal of Differential Equations,http://www.sciencedirect.com/science/journal/00220396
Journal of Drug Delivery Science and Technology,http://www.sciencedirect.com/science/journal/17732247
Journal of Dynamic Behavior of Materials,http://link.springer.com/journal/40870
Journal of Elasticity,http://link.springer.com/journal/10659
Journal of Electroanalytical Chemistry,http://www.sciencedirect.com/science/journal/15726657
Journal of Electroceramics,http://link.springer.com/journal/10832
Journal of Electron Spectroscopy and Related Phenomena,http://www.sciencedirect.com/science/journal/03682048
Journal of Electronic Materials,http://link.springer.com/journal/11664
Journal of Electronic Testing,http://link.springer.com/journal/10836
Journal of Electrostatics,http://www.sciencedirect.com/science/journal/03043886
Journal of Energy Chemistry,http://www.sciencedirect.com/science/journal/20954956
Journal of Energy Finance & Development,http://www.sciencedirect.com/science/journal/10857443
Journal of Energy Storage,http://www.sciencedirect.com/science/journal/2352152X
Journal of Engineering Physics and Thermophysics,http://link.springer.com/journal/10891
Journal of Engineering Thermophysics,http://link.springer.com/journal/11823
Journal of Environmental Chemical Engineering,http://www.sciencedirect.com/science/journal/22133437
Journal of Environmental Radioactivity,http://www.sciencedirect.com/science/journal/0265931X
Journal of Environmental Sciences,http://www.sciencedirect.com/science/journal/10010742
Journal of Experimental and Theoretical Physics,http://link.springer.com/journal/11447
Journal of Failure Analysis and Prevention,http://link.springer.com/journal/11668
Journal of Fermentation and Bioengineering,http://www.sciencedirect.com/science/journal/0922338X
Journal of Fluids and Structures,http://www.sciencedirect.com/science/journal/08899746
Journal of Fluorine Chemistry,http://www.sciencedirect.com/science/journal/00221139
Journal of Food Composition and Analysis,http://www.sciencedirect.com/science/journal/08891575
Journal of Food Engineering,http://www.sciencedirect.com/science/journal/02608774
Journal of Food Science and Technology,http://link.springer.com/journal/13197
Journal of Friction and Wear,http://link.springer.com/journal/11959
Journal of Fuel Chemistry and Technology,http://www.sciencedirect.com/science/journal/18725813
Journal of Fusion Energy,http://link.springer.com/journal/10894
Journal of Hazardous Materials,http://www.sciencedirect.com/science/journal/03043894
Journal of Inclusion Phenomena and Macrocyclic Chemistry,http://link.springer.com/journal/10847
Journal of Industrial and Engineering Chemistry,http://www.sciencedirect.com/science/journal/1226086X
Journal of Inorganic and Organometallic Polymers and Materials,http://link.springer.com/journal/10904
Journal of Loss Prevention in the Process Industries,http://www.sciencedirect.com/science/journal/09504230
Journal of Low Temperature Physics,http://link.springer.com/journal/10909
Journal of Luminescence,http://www.sciencedirect.com/science/journal/00222313
Journal of Machinery Manufacture and Reliability,http://link.springer.com/journal/12001
Journal of Magnetic Resonance,http://www.sciencedirect.com/science/journal/10907807
"Journal of Magnetic Resonance, Series A",http://www.sciencedirect.com/science/journal/10641858
"Journal of Magnetic Resonance, Series B",http://www.sciencedirect.com/science/journal/10641866
Journal of Magnetism and Magnetic Materials,http://www.sciencedirect.com/science/journal/03048853
Journal of Manufacturing Processes,http://www.sciencedirect.com/science/journal/15266125
Journal of Manufacturing Systems,http://www.sciencedirect.com/science/journal/02786125
Journal of Mass Spectrometry and Advances in the Clinical Lab,http://www.sciencedirect.com/science/journal/2667145X
Journal of Material Cycles and Waste Management,http://link.springer.com/journal/10163
Journal of Materials Engineering and Performance,http://link.springer.com/journal/11665
Journal of Materials Processing Technology,http://www.sciencedirect.com/science/journal/09240136
Journal of Materials Science,http://link.springer.com/journal/10853
Journal of Materials Science & Technology,http://www.sciencedirect.com/science/journal/10050302
Journal of Materials Science: Materials in Electronics,http://link.springer.com/journal/10854
Journal of Mathematical Chemistry,http://link.springer.com/journal/10910
Journal of Mathematical Fluid Mechanics,http://link.springer.com/journal/21
Journal of Mechanical Science and Technology,http://link.springer.com/journal/12206
Journal of Medical Toxicology,http://link.springer.com/journal/13181
Journal of Membrane Science,http://www.sciencedirect.com/science/journal/03767388
Journal of Mining Science,http://link.springer.com/journal/10913
Journal of Molecular Catalysis A: Chemical,http://www.sciencedirect.com/science/journal/13811169
Journal of Molecular Evolution,http://link.springer.com/journal/239
Journal of Molecular Graphics,http://www.sciencedirect.com/science/journal/02637855
Journal of Molecular Graphics and Modelling,http://www.sciencedirect.com/science/journal/10933263
Journal of Molecular Liquids,http://www.sciencedirect.com/science/journal/01677322
Journal of Molecular Modeling,http://link.springer.com/journal/894
Journal of Molecular Spectroscopy,http://www.sciencedirect.com/science/journal/00222852
Journal of Molecular Structure,http://www.sciencedirect.com/science/journal/00222860
Journal of Molecular Structure: THEOCHEM,http://www.sciencedirect.com/science/journal/01661280
Journal of Nanoparticle Research,http://link.springer.com/journal/11051
Journal of Natural Gas Chemistry,http://www.sciencedirect.com/science/journal/10039953
Journal of Natural Gas Science and Engineering,http://www.sciencedirect.com/science/journal/18755100
Journal of Non-Crystalline Solids,http://www.sciencedirect.com/science/journal/00223093
Journal of Non-Newtonian Fluid Mechanics,http://www.sciencedirect.com/science/journal/03770257
Journal of Nondestructive Evaluation,http://link.springer.com/journal/10921
Journal of Nuclear Materials,http://www.sciencedirect.com/science/journal/00223115
Journal of Ocean Engineering and Marine Energy,http://link.springer.com/journal/40722
Journal of Optics,http://link.springer.com/journal/12596
Journal of Organometallic Chemistry,http://www.sciencedirect.com/science/journal/0022328X
Journal of Petroleum Science and Engineering,http://www.sciencedirect.com/science/journal/09204105
Journal of Pharmaceutical Innovation,http://link.springer.com/journal/12247
Journal of Pharmaceutical Investigation,http://link.springer.com/journal/40005
Journal of Pharmacological and Toxicological Methods,http://www.sciencedirect.com/science/journal/10568719
Journal of Phase Equilibria and Diffusion,http://link.springer.com/journal/11669
Journal of Photochemistry and Photobiology A: Chemistry,http://www.sciencedirect.com/science/journal/10106030
Journal of Photochemistry and Photobiology B: Biology,http://www.sciencedirect.com/science/journal/10111344
Journal of Photochemistry and Photobiology C: Photochemistry Reviews,http://www.sciencedirect.com/science/journal/13895567
Journal of Physics and Chemistry of Solids,http://www.sciencedirect.com/science/journal/00223697
Journal of Polymer Research,http://link.springer.com/journal/10965
Journal of Polymers and the Environment,http://link.springer.com/journal/10924
Journal of Porous Materials,http://link.springer.com/journal/10934
Journal of Power Sources,http://www.sciencedirect.com/science/journal/03787753
Journal of Process Control,http://www.sciencedirect.com/science/journal/09591524
Journal of Quantitative Spectroscopy and Radiative Transfer,http://www.sciencedirect.com/science/journal/00224073
Journal of Radioanalytical and Nuclear Chemistry,http://link.springer.com/journal/10967
Journal of Rare Earths,http://www.sciencedirect.com/science/journal/10020721
Journal of Remanufacturing,http://link.springer.com/journal/13243
Journal of Russian Laser Research,http://link.springer.com/journal/10946
Journal of Sol-Gel Science and Technology,http://link.springer.com/journal/10971
Journal of Solid State Chemistry,http://www.sciencedirect.com/science/journal/00224596
Journal of Solid State Electrochemistry,http://link.springer.com/journal/10008
Journal of Solution Chemistry,http://link.springer.com/journal/10953
Journal of Sound and Vibration,http://www.sciencedirect.com/science/journal/0022460X
Journal of South American Earth Sciences,http://www.sciencedirect.com/science/journal/08959811
Journal of Southeast Asian Earth Sciences,http://www.sciencedirect.com/science/journal/07439547
Journal of Space Safety Engineering,http://www.sciencedirect.com/science/journal/24688967
Journal of Structural Biology,http://www.sciencedirect.com/science/journal/10478477
Journal of Structural Chemistry,http://link.springer.com/journal/10947
Journal of Structural Geology,http://www.sciencedirect.com/science/journal/01918141
Journal of Superconductivity and Novel Magnetism,http://link.springer.com/journal/10948
Journal of Superhard Materials,http://link.springer.com/journal/11961
"Journal of Surface Investigation: X-ray, Synchrotron and Neutron Techniques",http://link.springer.com/journal/11700
Journal of Sustainable Metallurgy,http://link.springer.com/journal/40831
Journal of Systems Science and Systems Engineering,http://link.springer.com/journal/11518
Journal of the Australian Ceramic Society,http://link.springer.com/journal/41779
Journal of the Brazilian Society of Mechanical Sciences and Engineering,http://link.springer.com/journal/40430
Journal of the Chinese Institute of Chemical Engineers,http://www.sciencedirect.com/science/journal/03681653
Journal of the Energy Institute,http://www.sciencedirect.com/science/journal/17439671
Journal of the European Ceramic Society,http://www.sciencedirect.com/science/journal/09552219
Journal of the Indian Chemical Society,http://www.sciencedirect.com/science/journal/00194522
Journal of the Indian Institute of Science,http://link.springer.com/journal/41745
Journal of The Institution of Engineers (India): Series A,http://link.springer.com/journal/40030
Journal of The Institution of Engineers (India): Series B,http://link.springer.com/journal/40031
Journal of The Institution of Engineers (India): Series C,http://link.springer.com/journal/40032
Journal of The Institution of Engineers (India): Series D,http://link.springer.com/journal/40033
Journal of The Institution of Engineers (India): Series E,http://link.springer.com/journal/40034
Journal of the Iranian Chemical Society,http://link.springer.com/journal/13738
Journal of the Mechanical Behavior of Biomedical Materials,http://www.sciencedirect.com/science/journal/17516161
Journal of the Mechanics and Physics of Solids,http://www.sciencedirect.com/science/journal/00225096
Journal of the Taiwan Institute of Chemical Engineers,http://www.sciencedirect.com/science/journal/18761070
Journal of Thermal Analysis and Calorimetry,http://link.springer.com/journal/10973
Journal of Thermal Science,http://link.springer.com/journal/11630
Journal of Thermal Spray Technology,http://link.springer.com/journal/11666
Journal of Trace Elements in Medicine and Biology,http://www.sciencedirect.com/science/journal/0946672X
Journal of Water Chemistry and Technology,http://link.springer.com/journal/11962
Journal of Water Process Engineering,http://www.sciencedirect.com/science/journal/22147144
Journal of Wuhan University of Technology-Mater. Sci. Ed.,http://link.springer.com/journal/11595
Kinematics and Physics of Celestial Bodies,http://link.springer.com/journal/11963
Kinetics and Catalysis,http://link.springer.com/journal/10975
Korea-Australia Rheology Journal,http://link.springer.com/journal/13367
Korean Journal of Chemical Engineering,http://link.springer.com/journal/11814
KSCE Journal of Civil Engineering,http://link.springer.com/journal/12205
Laboratory Automation & Information Management,http://www.sciencedirect.com/science/journal/1381141X
Lasers in Manufacturing and Materials Processing,http://link.springer.com/journal/40516
Lithology and Mineral Resources,http://link.springer.com/journal/10987
Macromolecular Research,http://link.springer.com/journal/13233
Manufacturing Letters,http://www.sciencedirect.com/science/journal/22138463
Marine and Petroleum Geology,http://www.sciencedirect.com/science/journal/02648172
Marine Chemistry,http://www.sciencedirect.com/science/journal/03044203
Marine Geology,http://www.sciencedirect.com/science/journal/00253227
Materialia,http://www.sciencedirect.com/science/journal/25891529
Materials & Design,http://www.sciencedirect.com/science/journal/02641275
Materials & Design (1980-2015),http://www.sciencedirect.com/science/journal/02613069
Materials and Structures,http://link.springer.com/journal/11527
Materials Characterization,http://www.sciencedirect.com/science/journal/10445803
Materials Chemistry and Physics,http://www.sciencedirect.com/science/journal/02540584
Materials Letters,http://www.sciencedirect.com/science/journal/0167577X
Materials Research Bulletin,http://www.sciencedirect.com/science/journal/00255408
Materials Science,http://link.springer.com/journal/11003
Materials Science and Engineering: A,http://www.sciencedirect.com/science/journal/09215093
Materials Science and Engineering: B,http://www.sciencedirect.com/science/journal/09215107
Materials Science and Engineering: C,http://www.sciencedirect.com/science/journal/09284931
Materials Science and Engineering: R: Reports,http://www.sciencedirect.com/science/journal/0927796X
Materials Science in Semiconductor Processing,http://www.sciencedirect.com/science/journal/13698001
Materials Today,http://www.sciencedirect.com/science/journal/13697021
Materials Today Chemistry,http://www.sciencedirect.com/science/journal/24685194
Materials Today Communications,http://www.sciencedirect.com/science/journal/23524928
Materials Today Energy,http://www.sciencedirect.com/science/journal/24686069
Materials Today Nano,http://www.sciencedirect.com/science/journal/25888420
Materials Today Physics,http://www.sciencedirect.com/science/journal/25425293
Materials Today Sustainability,http://www.sciencedirect.com/science/journal/25892347
Materials Today: Proceedings,http://www.sciencedirect.com/science/journal/22147853
Measurement,http://www.sciencedirect.com/science/journal/02632241
Measurement Techniques,http://link.springer.com/journal/11018
Meccanica,http://link.springer.com/journal/11012
Mechanical Systems and Signal Processing,http://www.sciencedirect.com/science/journal/08883270
Mechanics of Composite Materials,http://link.springer.com/journal/11029
Mechanics of Materials,http://www.sciencedirect.com/science/journal/01676636
Mechanics of Solids,http://link.springer.com/journal/11964
Mechanics of Time-Dependent Materials,http://link.springer.com/journal/11043
Mechanics Research Communications,http://www.sciencedirect.com/science/journal/00936413
Mechatronics,http://www.sciencedirect.com/science/journal/09574158
Medical Image Analysis,http://www.sciencedirect.com/science/journal/13618415
Membrane Technology,http://www.sciencedirect.com/science/journal/09582118
Mendeleev Communications,http://www.sciencedirect.com/science/journal/09599436
Metal Powder Report,http://www.sciencedirect.com/science/journal/00260657
Metal Science and Heat Treatment,http://link.springer.com/journal/11041
"Metallography, Microstructure, and Analysis",http://link.springer.com/journal/13632
Metallurgical and Materials Transactions A,http://link.springer.com/journal/11661
Metallurgical and Materials Transactions B,http://link.springer.com/journal/11663
Metallurgist,http://link.springer.com/journal/11015
Metals and Materials International,http://link.springer.com/journal/12540
Microchemical Journal,http://www.sciencedirect.com/science/journal/0026265X
Microchimica Acta,http://link.springer.com/journal/604
Microfluidics and Nanofluidics,http://link.springer.com/journal/10404
Microgravity Science and Technology,http://link.springer.com/journal/12217
Microporous and Mesoporous Materials,http://www.sciencedirect.com/science/journal/13871811
Microporous Materials,http://www.sciencedirect.com/science/journal/09276513
Microsystem Technologies,http://link.springer.com/journal/542
Mine Water and the Environment,http://link.springer.com/journal/10230
Mineralium Deposita,http://link.springer.com/journal/126
Mineralogy and Petrology,http://link.springer.com/journal/710
Minerals Engineering,http://www.sciencedirect.com/science/journal/08926875
Mining Science and Technology (China),http://www.sciencedirect.com/science/journal/16745264
Molecular Biotechnology,http://link.springer.com/journal/12033
Molecular Catalysis,http://www.sciencedirect.com/science/journal/24688231
Monatshefte für Chemie - Chemical Monthly,http://link.springer.com/journal/706
Moscow University Chemistry Bulletin,http://link.springer.com/journal/11967
Moscow University Physics Bulletin,http://link.springer.com/journal/11972
Multibody System Dynamics,http://link.springer.com/journal/11044
Nano Communication Networks,http://www.sciencedirect.com/science/journal/18787789
Nano Energy,http://www.sciencedirect.com/science/journal/22112855
Nano Research,http://link.springer.com/journal/12274
Nano Today,http://www.sciencedirect.com/science/journal/17480132
Nano-Structures & Nano-Objects,http://www.sciencedirect.com/science/journal/2352507X
NanoImpact,http://www.sciencedirect.com/science/journal/24520748
"Nanomedicine: Nanotechnology, Biology and Medicine",http://www.sciencedirect.com/science/journal/15499634
Nanostructured Materials,http://www.sciencedirect.com/science/journal/09659773
Nanotechnologies in Russia,http://link.springer.com/journal/12201
Nanotechnology for Environmental Engineering,http://link.springer.com/journal/41204
National Academy Science Letters,http://link.springer.com/journal/40009
NDT & E International,http://www.sciencedirect.com/science/journal/09638695
Neurochemistry International,http://www.sciencedirect.com/science/journal/01970186
NeuroMolecular Medicine,http://link.springer.com/journal/12017
Neuropharmacology,http://www.sciencedirect.com/science/journal/00283908
NeuroToxicology,http://www.sciencedirect.com/science/journal/0161813X
Neurotoxicology and Teratology,http://www.sciencedirect.com/science/journal/08920362
New Carbon Materials,http://www.sciencedirect.com/science/journal/18725805
Nitric Oxide,http://www.sciencedirect.com/science/journal/10898603
Nonlinear Dynamics,http://link.springer.com/journal/11071
Nuclear and Particle Physics Proceedings,http://www.sciencedirect.com/science/journal/24056014
Nuclear Data Sheets,http://www.sciencedirect.com/science/journal/00903752
Nuclear Engineering and Design,http://www.sciencedirect.com/science/journal/00295493
"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",http://www.sciencedirect.com/science/journal/01689002
Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,http://www.sciencedirect.com/science/journal/0168583X
Nuclear Physics A,http://www.sciencedirect.com/science/journal/03759474
Nuclear Physics B,http://www.sciencedirect.com/science/journal/05503213
Nuclear Physics B - Proceedings Supplements,http://www.sciencedirect.com/science/journal/09205632
Nuclear Science and Techniques,http://link.springer.com/journal/41365
Nutrition,http://www.sciencedirect.com/science/journal/08999007
Nutrition Research,http://www.sciencedirect.com/science/journal/02715317
Optical Fiber Technology,http://www.sciencedirect.com/science/journal/10685200
Optical Materials,http://www.sciencedirect.com/science/journal/09253467
Optical Switching and Networking,http://www.sciencedirect.com/science/journal/15734277
Optics & Laser Technology,http://www.sciencedirect.com/science/journal/00303992
Optics and Lasers in Engineering,http://www.sciencedirect.com/science/journal/01438166
Optics and Spectroscopy,http://link.springer.com/journal/11449
Optics Communications,http://www.sciencedirect.com/science/journal/00304018
Optik,http://www.sciencedirect.com/science/journal/00304026
Optoelectronics Letters,http://link.springer.com/journal/11801
"Optoelectronics, Instrumentation and Data Processing",http://link.springer.com/journal/11974
Organic Electronics,http://www.sciencedirect.com/science/journal/15661199
Organic Geochemistry,http://www.sciencedirect.com/science/journal/01466380
Oxidation of Metals,http://link.springer.com/journal/11085
Parasitology International,http://www.sciencedirect.com/science/journal/13835769
Parasitology Today,http://www.sciencedirect.com/science/journal/01694758
Particuology,http://www.sciencedirect.com/science/journal/16742001
Peptides,http://www.sciencedirect.com/science/journal/01969781
Petroleum Chemistry,http://link.springer.com/journal/11494
Petrology,http://link.springer.com/journal/11495
Photonics and Nanostructures - Fundamentals and Applications,http://www.sciencedirect.com/science/journal/15694410
Physica A: Statistical Mechanics and its Applications,http://www.sciencedirect.com/science/journal/03784371
Physica B: Condensed Matter,http://www.sciencedirect.com/science/journal/09214526
Physica C: Superconductivity and its Applications,http://www.sciencedirect.com/science/journal/09214534
Physica D: Nonlinear Phenomena,http://www.sciencedirect.com/science/journal/01672789
Physica E: Low-dimensional Systems and Nanostructures,http://www.sciencedirect.com/science/journal/13869477
Physica Medica,http://www.sciencedirect.com/science/journal/11201797
Physical Communication,http://www.sciencedirect.com/science/journal/18744907
Physical Mesomechanics,http://link.springer.com/journal/40334
Physics and Chemistry of Minerals,http://link.springer.com/journal/269
Physics and Chemistry of the Earth,http://www.sciencedirect.com/science/journal/00791946
"Physics and Chemistry of the Earth, Part A: Solid Earth and Geodesy",http://www.sciencedirect.com/science/journal/14641895
"Physics and Chemistry of the Earth, Part B: Hydrology, Oceans and Atmosphere",http://www.sciencedirect.com/science/journal/14641909
"Physics and Chemistry of the Earth, Part C: Solar, Terrestrial & Planetary Science",http://www.sciencedirect.com/science/journal/14641917
"Physics and Chemistry of the Earth, Parts A/B/C",http://www.sciencedirect.com/science/journal/14747065
Physics Letters A,http://www.sciencedirect.com/science/journal/03759601
Physics Letters B,http://www.sciencedirect.com/science/journal/03702693
Physics of Atomic Nuclei,http://link.springer.com/journal/11450
Physics of Metals and Metallography,http://link.springer.com/journal/11508
Physics of Particles and Nuclei/ Physics of Particles and Nuclei Letters,http://link.springer.com/journal/11567
Physics of the Dark Universe,http://www.sciencedirect.com/science/journal/22126864
Physics of The Earth and Planetary Interiors,http://www.sciencedirect.com/science/journal/00319201
Physics of the Solid State,http://link.springer.com/journal/11451
Physics of Wave Phenomena,http://link.springer.com/journal/11975
Physics Reports,http://www.sciencedirect.com/science/journal/03701573
Phytochemistry,http://www.sciencedirect.com/science/journal/00319422
Phytochemistry Letters,http://www.sciencedirect.com/science/journal/18743900
Phytochemistry Reviews,http://link.springer.com/journal/11101
Planetary and Space Science,http://www.sciencedirect.com/science/journal/00320633
Plant Foods for Human Nutrition,http://link.springer.com/journal/11130
Plasma Chemistry and Plasma Processing,http://link.springer.com/journal/11090
Plasma Physics Reports,http://link.springer.com/journal/11452
Plasmonics,http://link.springer.com/journal/11468
Polymer,http://www.sciencedirect.com/science/journal/00323861
Polymer Bulletin,http://link.springer.com/journal/289
Polymer Degradation and Stability,http://www.sciencedirect.com/science/journal/01413910
"Polymer Science, Series A-D",http://link.springer.com/journal/11529
Polymer Testing,http://www.sciencedirect.com/science/journal/01429418
Powder Metallurgy and Metal Ceramics,http://link.springer.com/journal/11106
Powder Technology,http://www.sciencedirect.com/science/journal/00325910
Pramana,http://link.springer.com/journal/12043
Precision Agriculture,http://link.springer.com/journal/11119
Probabilistic Engineering Mechanics,http://www.sciencedirect.com/science/journal/02668920
Probiotics and Antimicrobial Proteins,http://link.springer.com/journal/12602
Proceedings of the Combustion Institute,http://www.sciencedirect.com/science/journal/15407489
Proceedings of the Geologists’ Association,http://www.sciencedirect.com/science/journal/00167878
"Proceedings of the National Academy of Sciences, India Section A: Physical Sciences",http://link.springer.com/journal/40010
Process Integration and Optimization for Sustainability,http://link.springer.com/journal/41660
Progress in Additive Manufacturing,http://link.springer.com/journal/40964
Progress in Crystal Growth and Characterization of Materials,http://www.sciencedirect.com/science/journal/09608974
Progress in Energy and Combustion Science,http://www.sciencedirect.com/science/journal/03601285
Progress in Materials Science,http://www.sciencedirect.com/science/journal/00796425
Progress in Nuclear Energy,http://www.sciencedirect.com/science/journal/01491970
Progress in Nuclear Magnetic Resonance Spectroscopy,http://www.sciencedirect.com/science/journal/00796565
Progress in Organic Coatings,http://www.sciencedirect.com/science/journal/03009440
Progress in Particle and Nuclear Physics,http://www.sciencedirect.com/science/journal/01466410
Progress in Polymer Science,http://www.sciencedirect.com/science/journal/00796700
Progress in Quantum Electronics,http://www.sciencedirect.com/science/journal/00796727
Progress in Solid State Chemistry,http://www.sciencedirect.com/science/journal/00796786
Progress in Surface Science,http://www.sciencedirect.com/science/journal/00796816
Protection of Metals and Physical Chemistry of Surfaces,http://link.springer.com/journal/11124
Psychopharmacology,http://link.springer.com/journal/213
Publication Title, Title URL
Radiation and Environmental Biophysics,http://link.springer.com/journal/411
Radiation Detection Technology and Methods,http://link.springer.com/journal/41605
Radiation Physics and Chemistry,http://www.sciencedirect.com/science/journal/0969806X
Radiochemistry,http://link.springer.com/journal/11137
Radioelectronics and Communications Systems,http://link.springer.com/journal/11976
Radiophysics and Quantum Electronics,http://link.springer.com/journal/11141
Rare Metals,http://link.springer.com/journal/12598
"Reaction Kinetics, Mechanisms and Catalysis",http://link.springer.com/journal/11144
Reactive and Functional Polymers,http://www.sciencedirect.com/science/journal/13815148
Reactive Polymers,http://www.sciencedirect.com/science/journal/09231137
Refocus,http://www.sciencedirect.com/science/journal/14710846
Refractories and Industrial Ceramics,http://link.springer.com/journal/11148
Regenerative Engineering and Translational Medicine,http://link.springer.com/journal/40883
Reinforced Plastics,http://www.sciencedirect.com/science/journal/00343617
Reliability Engineering & System Safety,http://www.sciencedirect.com/science/journal/09518320
Remote Sensing Applications: Society and Environment,http://www.sciencedirect.com/science/journal/23529385
Remote Sensing of Environment,http://www.sciencedirect.com/science/journal/00344257
Renewable and Sustainable Energy Reviews,http://www.sciencedirect.com/science/journal/13640321
Renewable Energy,http://www.sciencedirect.com/science/journal/09601481
Renewable Energy Focus,http://www.sciencedirect.com/science/journal/17550084
Research on Chemical Intermediates,http://link.springer.com/journal/11164
Resource and Energy Economics,http://www.sciencedirect.com/science/journal/09287655
Reviews and advances in chemistry,http://link.springer.com/journal/13392
Reviews of Modern Plasma Physics,http://link.springer.com/journal/41614
Rheologica Acta,http://link.springer.com/journal/397
Rock Mechanics and Rock Engineering,http://link.springer.com/journal/603
Russian Chemical Bulletin,http://link.springer.com/journal/11172
Russian Journal of Applied Chemistry,http://link.springer.com/journal/11167
Russian Journal of Bioorganic Chemistry,http://link.springer.com/journal/11171
Russian Journal of Coordination Chemistry,http://link.springer.com/journal/11173
Russian Journal of Electrochemistry,http://link.springer.com/journal/11175
Russian Journal of General Chemistry,http://link.springer.com/journal/11176
Russian Journal of Inorganic Chemistry,http://link.springer.com/journal/11502
Russian Journal of Non-Ferrous Metals,http://link.springer.com/journal/11981
Russian Journal of Nondestructive Testing,http://link.springer.com/journal/11181
Russian Journal of Organic Chemistry,http://link.springer.com/journal/11178
Russian Journal of Physical Chemistry A,http://link.springer.com/journal/11504
Russian Journal of Physical Chemistry B,http://link.springer.com/journal/11826
Russian Metallurgy (Metally),http://link.springer.com/journal/11505
Russian Physics Journal,http://link.springer.com/journal/11182
Sādhanā,http://link.springer.com/journal/12046
Science Bulletin,http://www.sciencedirect.com/science/journal/20959273
Science China Chemistry,http://link.springer.com/journal/11426
Science China Materials,http://link.springer.com/journal/40843
"Science China Physics, Mechanics & Astronomy",http://link.springer.com/journal/11433
Science China Technological Sciences,http://link.springer.com/journal/11431
Science of The Total Environment,http://www.sciencedirect.com/science/journal/00489697
Scripta Materialia,http://www.sciencedirect.com/science/journal/13596462
Scripta Metallurgica et Materialia,http://www.sciencedirect.com/science/journal/0956716X
Sealing Technology,http://www.sciencedirect.com/science/journal/13504789
Sedimentary Geology,http://www.sciencedirect.com/science/journal/00370738
Semiconductors,http://link.springer.com/journal/11453
Sensors and Actuators A: Physical,http://www.sciencedirect.com/science/journal/09244247
Sensors and Actuators B: Chemical,http://www.sciencedirect.com/science/journal/09254005
Separation and Purification Technology,http://www.sciencedirect.com/science/journal/13835866
Separations Technology,http://www.sciencedirect.com/science/journal/09569618
Shape Memory and Superelasticity,http://link.springer.com/journal/40830
Shock Waves,http://link.springer.com/journal/193
Silicon,http://link.springer.com/journal/12633
Simulation Modelling Practice and Theory,http://www.sciencedirect.com/science/journal/1569190X
Simulation Practice and Theory,http://www.sciencedirect.com/science/journal/09284869
Soil Biology and Biochemistry,http://www.sciencedirect.com/science/journal/00380717
Solar Energy,http://www.sciencedirect.com/science/journal/0038092X
Solar Energy Materials and Solar Cells,http://www.sciencedirect.com/science/journal/09270248
Solar Physics,http://link.springer.com/journal/11207
Solid Fuel Chemistry,http://link.springer.com/journal/11985
Solid State Communications,http://www.sciencedirect.com/science/journal/00381098
Solid State Ionics,http://www.sciencedirect.com/science/journal/01672738
Solid State Nuclear Magnetic Resonance,http://www.sciencedirect.com/science/journal/09262040
Solid State Sciences,http://www.sciencedirect.com/science/journal/12932558
Solid-State Electronics,http://www.sciencedirect.com/science/journal/00381101
Space Research Today,http://www.sciencedirect.com/science/journal/17529298
Spectrochimica Acta Part A: Molecular and Biomolecular Spectroscopy,http://www.sciencedirect.com/science/journal/13861425
Spectrochimica Acta Part B: Atomic Spectroscopy,http://www.sciencedirect.com/science/journal/05848547
Sports Engineering,http://link.springer.com/journal/12283
Steel in Translation,http://link.springer.com/journal/11986
Strength of Materials,http://link.springer.com/journal/11223
Structural and Multidisciplinary Optimization,http://link.springer.com/journal/158
Structural Chemistry,http://link.springer.com/journal/11224
Structures,http://www.sciencedirect.com/science/journal/23520124
Superlattices and Microstructures,http://www.sciencedirect.com/science/journal/07496036
Supramolecular Science,http://www.sciencedirect.com/science/journal/09685677
Surface and Coatings Technology,http://www.sciencedirect.com/science/journal/02578972
Surface Engineering and Applied Electrochemistry,http://link.springer.com/journal/11987
Surface Science,http://www.sciencedirect.com/science/journal/00396028
Surface Science Reports,http://www.sciencedirect.com/science/journal/01675729
Surfaces and Interfaces,http://www.sciencedirect.com/science/journal/24680230
Sustainability Science,http://link.springer.com/journal/11625
Sustainable Chemistry and Pharmacy,http://www.sciencedirect.com/science/journal/23525541
Sustainable Cities and Society,http://www.sciencedirect.com/science/journal/22106707
Sustainable Computing: Informatics and Systems,http://www.sciencedirect.com/science/journal/22105379
Sustainable Energy Technologies and Assessments,http://www.sciencedirect.com/science/journal/22131388
"Sustainable Energy, Grids and Networks",http://www.sciencedirect.com/science/journal/23524677
Sustainable Materials and Technologies,http://www.sciencedirect.com/science/journal/22149937
